label,url,url_length,hostname_length,path_length,query_length,fragment_length,count_dot,count_hyphen,count_underscore,count_slash,count_at,count_equals,count_percent,count_digits,count_letters,count_special_chars,has_ip_address,has_http,has_https,domain_age_days,domain_lifespan_days,days_since_domain_update,registrar_name,cert_age_days,cert_validity_days,cert_issuer_cn,cert_subject_cn,ssl_protocol_version,cert_has_valid_hostname
0,https://audioprobootcamp.com/Secure-FAfiles/FA-Secure,53,20,25,0,0,1,2,0,4,0,0,0,0,45,8,0,0,1,-1,-1,-1,N/A,-1,-1,CONN_FAILED,N/A,N/A,0
1,https://www.toms.com,20,12,0,0,0,2,0,0,2,0,0,0,0,15,5,0,0,1,-1,-1,-1,N/A,-1,-1,SSL_ERROR,N/A,N/A,0
1,https://www.arility.com,23,15,0,0,0,2,0,0,2,0,0,0,0,18,5,0,0,1,-1,-1,-1,N/A,-1,-1,SSL_ERROR,N/A,N/A,0
0,https://aasvertagtlkom.firebaseapp.com/,39,30,1,0,0,2,0,0,3,0,0,0,0,33,6,0,0,1,-1,-1,-1,N/A,-1,-1,SSL_ERROR,N/A,N/A,0
0,http://www.edallateire.xyz,26,19,0,0,0,2,0,0,2,0,0,0,0,21,5,0,1,0,-1,-1,-1,N/A,-1,-1,CONN_FAILED,N/A,N/A,0
1,https://www.joe.co.uk,21,13,0,0,0,3,0,0,2,0,0,0,0,15,6,0,0,1,-1,-1,-1,N/A,-1,-1,SSL_ERROR,N/A,N/A,0
1,https://www.aspenprojectplay.org,32,24,0,0,0,2,0,0,2,0,0,0,0,27,5,0,0,1,-1,-1,-1,N/A,-1,-1,SSL_ERROR,N/A,N/A,0
1,https://www.wingschauffeurs.com,31,23,0,0,0,2,0,0,2,0,0,0,0,26,5,0,0,1,-1,-1,-1,N/A,-1,-1,SSL_ERROR,N/A,N/A,0
1,https://www.andyrourke.com,26,18,0,0,0,2,0,0,2,0,0,0,0,21,5,0,0,1,-1,-1,-1,N/A,-1,-1,SSL_ERROR,N/A,N/A,0
1,https://www.colinmcrae.com,26,18,0,0,0,2,0,0,2,0,0,0,0,21,5,0,0,1,-1,-1,-1,N/A,-1,-1,SSL_ERROR,N/A,N/A,0
0,http://www.vysimopoulos.com,27,20,0,0,0,2,0,0,2,0,0,0,0,22,5,0,1,0,-1,-1,-1,N/A,-1,-1,SSL_ERROR,N/A,N/A,0
1,https://www.fremont.idgenweb.org,32,24,0,0,0,3,0,0,2,0,0,0,0,26,6,0,0,1,-1,-1,-1,N/A,-1,-1,SSL_ERROR,N/A,N/A,0
1,https://www.abiekamara.com,26,18,0,0,0,2,0,0,2,0,0,0,0,21,5,0,0,1,-1,-1,-1,N/A,-1,-1,CONN_FAILED,N/A,N/A,0
0,http://www.tributenora.com,26,19,0,0,0,2,0,0,2,0,0,0,0,21,5,0,1,0,-1,-1,-1,N/A,-1,-1,CONN_FAILED,N/A,N/A,0
1,https://www.dilmahconservation.org,34,26,0,0,0,2,0,0,2,0,0,0,0,29,5,0,0,1,-1,-1,-1,N/A,-1,-1,SSL_ERROR,N/A,N/A,0
0,http://www.windows-10patch.in,29,22,0,0,0,2,1,0,2,0,0,0,2,21,6,0,1,0,-1,-1,-1,N/A,-1,-1,CONN_FAILED,N/A,N/A,0
1,https://www.manucure-beaute.com,31,23,0,0,0,2,1,0,2,0,0,0,0,25,6,0,0,1,-1,-1,-1,N/A,-1,-1,SSL_ERROR,N/A,N/A,0
0,https://ipfs.io/ipfs/bafybeigk5hgwj2sm7b7wwjlg5fwnlzvqkqopjblo6ovssdc4vxbpxednny/earth.html,91,7,76,0,0,2,0,0,5,0,0,0,7,76,8,0,0,1,-1,-1,-1,N/A,-1,-1,SSL_ERROR,N/A,N/A,0
0,https://www.7730308.com,23,15,0,0,0,2,0,0,2,0,0,0,7,11,5,0,0,1,-1,-1,-1,N/A,-1,-1,CONN_FAILED,N/A,N/A,0
1,https://www.nurtantio-projects.com,34,26,0,0,0,2,1,0,2,0,0,0,0,28,6,0,0,1,-1,-1,-1,N/A,-1,-1,SSL_ERROR,N/A,N/A,0
1,https://www.rockandtait.com,27,19,0,0,0,2,0,0,2,0,0,0,0,22,5,0,0,1,-1,-1,-1,N/A,-1,-1,SSL_ERROR,N/A,N/A,0
0,http://lloydsbank.secure-online-deregister.com/Login.php,56,39,10,0,0,3,2,0,3,0,0,0,0,47,9,0,1,0,-1,-1,-1,N/A,-1,-1,CONN_FAILED,N/A,N/A,0
0,https://lacolinainmobiliaria.com/die/tracking.php,49,24,17,0,0,2,0,0,4,0,0,0,0,42,7,0,0,1,-1,-1,-1,N/A,-1,-1,SSL_ERROR,N/A,N/A,0
1,https://www.mycalmus.com,24,16,0,0,0,2,0,0,2,0,0,0,0,19,5,0,0,1,-1,-1,-1,N/A,-1,-1,SSL_ERROR,N/A,N/A,0
0,http://onx.la/7dd17,19,6,6,0,0,1,0,0,3,0,0,0,3,11,5,0,1,0,-1,-1,-1,N/A,-1,-1,SSL_ERROR,N/A,N/A,0
1,https://www.internet.ee,23,15,0,0,0,2,0,0,2,0,0,0,0,18,5,0,0,1,-1,-1,-1,N/A,-1,-1,SSL_ERROR,N/A,N/A,0
1,https://www.thepiero.com,24,16,0,0,0,2,0,0,2,0,0,0,0,19,5,0,0,1,-1,-1,-1,N/A,-1,-1,SSL_ERROR,N/A,N/A,0
1,https://www.boredpanda.com,26,18,0,0,0,2,0,0,2,0,0,0,0,21,5,0,0,1,-1,-1,-1,N/A,-1,-1,SSL_ERROR,N/A,N/A,0
1,https://www.bhbeautycollege.com,31,23,0,0,0,2,0,0,2,0,0,0,0,26,5,0,0,1,-1,-1,-1,N/A,-1,-1,SSL_ERROR,N/A,N/A,0
1,https://www.theknights.com.pk,29,21,0,0,0,3,0,0,2,0,0,0,0,23,6,0,0,1,-1,-1,-1,N/A,-1,-1,SSL_ERROR,N/A,N/A,0
1,https://www.nantucketwhaler.com,31,23,0,0,0,2,0,0,2,0,0,0,0,26,5,0,0,1,-1,-1,-1,N/A,-1,-1,SSL_ERROR,N/A,N/A,0
0,https://jmsaxenaassociaties.com/wp-admin/new%20scam%20ca/1a9f4385bf440fd/region.php?particulier,95,23,52,11,0,2,1,0,6,0,0,2,13,69,13,0,0,1,-1,-1,-1,N/A,-1,-1,SSL_ERROR,N/A,N/A,0
0,http://ollx.535315426.xyz/xc8mtqxe,34,18,9,0,0,2,0,0,3,0,0,0,10,18,6,0,1,0,-1,-1,-1,N/A,-1,-1,CONN_FAILED,N/A,N/A,0
0,https://accu-roll.net/luffy.php,31,13,10,0,0,2,1,0,3,0,0,0,0,24,7,0,0,1,-1,-1,-1,N/A,-1,-1,SSL_ERROR,N/A,N/A,0
0,https://sfr-esim-annulation.fr/,31,22,1,0,0,1,2,0,3,0,0,0,0,24,7,0,0,1,-1,-1,-1,N/A,-1,-1,CONN_FAILED,N/A,N/A,0
1,https://www.tiriaccollection.ro,31,23,0,0,0,2,0,0,2,0,0,0,0,26,5,0,0,1,-1,-1,-1,N/A,-1,-1,SSL_ERROR,N/A,N/A,0
0,http://www.allapks.online,25,18,0,0,0,2,0,0,2,0,0,0,0,20,5,0,1,0,-1,-1,-1,N/A,-1,-1,CONN_FAILED,N/A,N/A,0
0,http://www.aiyori.org/VerifuerID1/customer_center/customer-IDPP00C163/myaccount/signin,86,14,65,0,0,2,1,1,7,0,0,0,6,68,12,0,1,0,-1,-1,-1,N/A,-1,-1,SSL_ERROR,N/A,N/A,0
0,http://www.35aad9f7.ngrok.io,28,21,0,0,0,3,0,0,2,0,0,0,4,18,6,0,1,0,-1,-1,-1,N/A,-1,-1,SSL_ERROR,N/A,N/A,0
1,https://www.consciousturtle.com,31,23,0,0,0,2,0,0,2,0,0,0,0,26,5,0,0,1,-1,-1,-1,N/A,-1,-1,SSL_ERROR,N/A,N/A,0
0,http://grfxuxb-ziz-5.ga/amina/a/,32,16,9,0,0,1,2,0,5,0,0,0,1,22,9,0,1,0,-1,-1,-1,N/A,-1,-1,CONN_FAILED,N/A,N/A,0
1,https://www.prestonhotel.com.au,31,23,0,0,0,3,0,0,2,0,0,0,0,25,6,0,0,1,-1,-1,-1,N/A,-1,-1,SSL_ERROR,N/A,N/A,0
0,http://www.aupalaisderic.fr/erehgho/,36,20,9,0,0,2,0,0,4,0,0,0,0,29,7,0,1,0,-1,-1,-1,N/A,-1,-1,CONN_FAILED,N/A,N/A,0
1,https://www.eatdrinkbreathe.com,31,23,0,0,0,2,0,0,2,0,0,0,0,26,5,0,0,1,-1,-1,-1,N/A,-1,-1,SSL_ERROR,N/A,N/A,0
1,https://www.asmgmbh.de/e-konstruktion/,38,14,16,0,0,2,1,0,4,0,0,0,0,30,8,0,0,1,-1,-1,-1,N/A,-1,-1,SSL_ERROR,N/A,N/A,0
1,https://www.russellandhazel.com,31,23,0,0,0,2,0,0,2,0,0,0,0,26,5,0,0,1,-1,-1,-1,N/A,-1,-1,SSL_ERROR,N/A,N/A,0
1,https://www.evu-assist.de/kontakt,33,17,8,0,0,2,1,0,3,0,0,0,0,26,7,0,0,1,-1,-1,-1,N/A,-1,-1,SSL_ERROR,N/A,N/A,0
1,https://www.londonschool.com,28,20,0,0,0,2,0,0,2,0,0,0,0,23,5,0,0,1,-1,-1,-1,N/A,-1,-1,SSL_ERROR,N/A,N/A,0
1,https://www.chemeketa.edu,25,17,0,0,0,2,0,0,2,0,0,0,0,20,5,0,0,1,-1,-1,-1,N/A,-1,-1,SSL_ERROR,N/A,N/A,0
0,https://bmscbo.bmscbo.repl.co/?gclid=eaiaiqobchmik6_8ursg_givatwrch1epaymeamyasaaegllh_d_bwe,92,21,1,61,0,3,0,4,3,0,1,0,3,76,13,0,0,1,-1,-1,-1,N/A,-1,-1,CONN_FAILED,N/A,N/A,0
1,https://www.danceshopper.com,28,20,0,0,0,2,0,0,2,0,0,0,0,23,5,0,0,1,-1,-1,-1,N/A,-1,-1,SSL_ERROR,N/A,N/A,0
1,https://www.elle.cz,19,11,0,0,0,2,0,0,2,0,0,0,0,14,5,0,0,1,-1,-1,-1,N/A,-1,-1,SSL_ERROR,N/A,N/A,0
0,https://bigaroua.web.app/,25,16,1,0,0,2,0,0,3,0,0,0,0,19,6,0,0,1,-1,-1,-1,N/A,-1,-1,SSL_ERROR,N/A,N/A,0
0,http://posadalalucia.com.ar/Newyork/dbe/bridges/painting/18,59,20,32,0,0,2,0,0,7,0,0,0,2,47,10,0,1,0,-1,-1,-1,N/A,-1,-1,CONN_FAILED,N/A,N/A,0
0,http://www.hhe.eiwaggff.com,27,20,0,0,0,3,0,0,2,0,0,0,0,21,6,0,1,0,-1,-1,-1,N/A,-1,-1,CONN_FAILED,N/A,N/A,0
0,https://fb-metanzjz4x1.firebaseapp.com/,39,30,1,0,0,2,1,0,3,0,0,0,2,30,7,0,0,1,-1,-1,-1,N/A,-1,-1,SSL_ERROR,N/A,N/A,0
1,https://www.sumitomo-chem.co.jp,31,23,0,0,0,3,1,0,2,0,0,0,0,24,7,0,0,1,-1,-1,-1,N/A,-1,-1,SSL_ERROR,N/A,N/A,0
0,http://amazon.2dsm3.cc/,23,15,1,0,0,2,0,0,3,0,0,0,2,15,6,0,1,0,-1,-1,-1,N/A,-1,-1,CONN_FAILED,N/A,N/A,0
1,https://www.judithhenrycreative.com,35,27,0,0,0,2,0,0,2,0,0,0,0,30,5,0,0,1,-1,-1,-1,N/A,-1,-1,SSL_ERROR,N/A,N/A,0
0,http://www.rucomef.org,22,15,0,0,0,2,0,0,2,0,0,0,0,17,5,0,1,0,-1,-1,-1,N/A,-1,-1,SSL_ERROR,N/A,N/A,0
0,https://sunking3.web.app/,25,16,1,0,0,2,0,0,3,0,0,0,1,18,6,0,0,1,-1,-1,-1,N/A,-1,-1,SSL_ERROR,N/A,N/A,0
1,https://www.prostamerika.com,28,20,0,0,0,2,0,0,2,0,0,0,0,23,5,0,0,1,-1,-1,-1,N/A,-1,-1,SSL_ERROR,N/A,N/A,0
1,https://www.reshmaseetharam.com,31,23,0,0,0,2,0,0,2,0,0,0,0,26,5,0,0,1,-1,-1,-1,N/A,-1,-1,SSL_ERROR,N/A,N/A,0
0,https://vescovescki.firebaseapp.com/,36,27,1,0,0,2,0,0,3,0,0,0,0,30,6,0,0,1,-1,-1,-1,N/A,-1,-1,SSL_ERROR,N/A,N/A,0
1,https://www.revoderm.com,24,16,0,0,0,2,0,0,2,0,0,0,0,19,5,0,0,1,-1,-1,-1,N/A,-1,-1,SSL_ERROR,N/A,N/A,0
0,http://www.defthack.ru,22,15,0,0,0,2,0,0,2,0,0,0,0,17,5,0,1,0,-1,-1,-1,N/A,-1,-1,CONN_FAILED,N/A,N/A,0
0,http://www.a0728280.xsph.ru,27,20,0,0,0,3,0,0,2,0,0,0,7,14,6,0,1,0,-1,-1,-1,N/A,-1,-1,SSL_ERROR,N/A,N/A,0
1,https://www.blackclassicbooks.com,33,25,0,0,0,2,0,0,2,0,0,0,0,28,5,0,0,1,-1,-1,-1,N/A,-1,-1,SSL_ERROR,N/A,N/A,0
1,https://www.emmorworks.com,26,18,0,0,0,2,0,0,2,0,0,0,0,21,5,0,0,1,-1,-1,-1,N/A,-1,-1,CONN_FAILED,N/A,N/A,0
0,http://www.sharemydrives.com,28,21,0,0,0,2,0,0,2,0,0,0,0,23,5,0,1,0,-1,-1,-1,N/A,-1,-1,CONN_FAILED,N/A,N/A,0
1,https://www.armstrongceilings.com,33,25,0,0,0,2,0,0,2,0,0,0,0,28,5,0,0,1,-1,-1,-1,N/A,-1,-1,SSL_ERROR,N/A,N/A,0
1,https://www.city.ishioka.lg.jp,30,22,0,0,0,4,0,0,2,0,0,0,0,23,7,0,0,1,-1,-1,-1,N/A,-1,-1,SSL_ERROR,N/A,N/A,0
0,http://www.l8d701ab4d00a2e9a4816cc0d6418af0bf.ws,48,41,0,0,0,2,0,0,2,0,0,0,19,24,5,0,1,0,-1,-1,-1,N/A,-1,-1,SSL_ERROR,N/A,N/A,0
1,https://www.kimberamerica.com,29,21,0,0,0,2,0,0,2,0,0,0,0,24,5,0,0,1,-1,-1,-1,N/A,-1,-1,SSL_ERROR,N/A,N/A,0
0,https://bonkcoin.bio/,21,12,1,0,0,1,0,0,3,0,0,0,0,16,5,0,0,1,-1,-1,-1,N/A,-1,-1,CONN_FAILED,N/A,N/A,0
1,https://www.kdca.org.my,23,15,0,0,0,3,0,0,2,0,0,0,0,17,6,0,0,1,-1,-1,-1,N/A,-1,-1,SSL_ERROR,N/A,N/A,0
1,https://www.mero.school,23,15,0,0,0,2,0,0,2,0,0,0,0,18,5,0,0,1,-1,-1,-1,N/A,-1,-1,SSL_ERROR,N/A,N/A,0
0,https://hotpinknotification2023.quanfury.repl.co/,49,40,1,0,0,3,0,0,3,0,0,0,4,38,7,0,0,1,-1,-1,-1,N/A,-1,-1,CONN_FAILED,N/A,N/A,0
1,https://www.georgeenescu.ro,27,19,0,0,0,2,0,0,2,0,0,0,0,22,5,0,0,1,-1,-1,-1,N/A,-1,-1,SSL_ERROR,N/A,N/A,0
1,https://www.stateoftheart-gallery.com,37,29,0,0,0,2,1,0,2,0,0,0,0,31,6,0,0,1,-1,-1,-1,N/A,-1,-1,SSL_ERROR,N/A,N/A,0
0,https://www-butterandghee-com.usrfiles.com/html/0e472f_4d9b2a88f72eb4191a8eb158b004ca1f.html,92,34,50,0,0,3,2,1,4,0,0,0,23,58,11,0,0,1,-1,-1,-1,N/A,-1,-1,SSL_ERROR,N/A,N/A,0
0,https://seguridadtokengali.dsj8323.repl.co/,43,34,1,0,0,3,0,0,3,0,0,0,4,32,7,0,0,1,-1,-1,-1,N/A,-1,-1,CONN_FAILED,N/A,N/A,0
1,https://www.wyoroad.info,24,16,0,0,0,2,0,0,2,0,0,0,0,19,5,0,0,1,-1,-1,-1,N/A,-1,-1,SSL_ERROR,N/A,N/A,0
1,https://www.morfurniture.com/appointment,40,20,12,0,0,2,0,0,3,0,0,0,0,34,6,0,0,1,-1,-1,-1,N/A,-1,-1,SSL_ERROR,N/A,N/A,0
1,https://www.avoine.net,22,14,0,0,0,2,0,0,2,0,0,0,0,17,5,0,0,1,-1,-1,-1,N/A,-1,-1,SSL_ERROR,N/A,N/A,0
0,http://www.mzxz.qiniudn.com,27,20,0,0,0,3,0,0,2,0,0,0,0,21,6,0,1,0,-1,-1,-1,N/A,-1,-1,SSL_ERROR,N/A,N/A,0
0,http://www.chamaogugu.top,25,18,0,0,0,2,0,0,2,0,0,0,0,20,5,0,1,0,-1,-1,-1,N/A,-1,-1,CONN_FAILED,N/A,N/A,0
1,https://www.rainforestcruises.com,33,25,0,0,0,2,0,0,2,0,0,0,0,28,5,0,0,1,-1,-1,-1,N/A,-1,-1,SSL_ERROR,N/A,N/A,0
1,https://www.sardis.org/,23,14,1,0,0,2,0,0,3,0,0,0,0,17,6,0,0,1,-1,-1,-1,N/A,-1,-1,SSL_ERROR,N/A,N/A,0
1,https://www.assemblies.org.uk,29,21,0,0,0,3,0,0,2,0,0,0,0,23,6,0,0,1,-1,-1,-1,N/A,-1,-1,SSL_ERROR,N/A,N/A,0
1,https://www.deeringbanjos.com,29,21,0,0,0,2,0,0,2,0,0,0,0,24,5,0,0,1,-1,-1,-1,N/A,-1,-1,SSL_ERROR,N/A,N/A,0
0,https://att-103164.weeblysite.com/,34,25,1,0,0,2,1,0,3,0,0,0,6,21,7,0,0,1,-1,-1,-1,N/A,-1,-1,SSL_ERROR,N/A,N/A,0
0,http://www.uberaatsc.com.aia91.top/,35,27,1,0,0,4,0,0,3,0,0,0,2,25,8,0,1,0,-1,-1,-1,N/A,-1,-1,CONN_FAILED,N/A,N/A,0
0,https://uqlups.com/,19,10,1,0,0,1,0,0,3,0,0,0,0,14,5,0,0,1,-1,-1,-1,N/A,-1,-1,CONN_FAILED,N/A,N/A,0
0,http://www.brefg.pplink.club,28,21,0,0,0,3,0,0,2,0,0,0,0,22,6,0,1,0,-1,-1,-1,N/A,-1,-1,CONN_FAILED,N/A,N/A,0
1,https://www.kwanko.com,22,14,0,0,0,2,0,0,2,0,0,0,0,17,5,0,0,1,-1,-1,-1,N/A,-1,-1,SSL_ERROR,N/A,N/A,0
0,https://att-103625.weeblysite.com/,34,25,1,0,0,2,1,0,3,0,0,0,6,21,7,0,0,1,-1,-1,-1,N/A,-1,-1,SSL_ERROR,N/A,N/A,0
0,https://tract.pagesrepoart.workers.dev/,39,30,1,0,0,3,0,0,3,0,0,0,0,32,7,0,0,1,-1,-1,-1,N/A,-1,-1,SSL_ERROR,N/A,N/A,0
1,https://www.gartenhaus-nach-mass.de,35,27,0,0,0,2,2,0,2,0,0,0,0,28,7,0,0,1,-1,-1,-1,N/A,-1,-1,SSL_ERROR,N/A,N/A,0
0,https://ahmad-alsultan.com/,27,18,1,0,0,1,1,0,3,0,0,0,0,21,6,0,0,1,-1,-1,-1,N/A,-1,-1,CONN_FAILED,N/A,N/A,0
1,https://www.girlmetro.com/,26,17,1,0,0,2,0,0,3,0,0,0,0,20,6,0,0,1,-1,-1,-1,N/A,-1,-1,SSL_ERROR,N/A,N/A,0
1,https://www.iit.it,18,10,0,0,0,2,0,0,2,0,0,0,0,13,5,0,0,1,-1,-1,-1,N/A,-1,-1,SSL_ERROR,N/A,N/A,0
1,https://www.adorodesign.org,27,19,0,0,0,2,0,0,2,0,0,0,0,22,5,0,0,1,-1,-1,-1,N/A,-1,-1,SSL_ERROR,N/A,N/A,0
1,https://www.forestfarmacy.com,29,21,0,0,0,2,0,0,2,0,0,0,0,24,5,0,0,1,-1,-1,-1,N/A,-1,-1,SSL_ERROR,N/A,N/A,0
1,https://www.pinoystarblog.com,29,21,0,0,0,2,0,0,2,0,0,0,0,24,5,0,0,1,-1,-1,-1,N/A,-1,-1,SSL_ERROR,N/A,N/A,0
0,https://02cd4e6.netsolhost.com/never/autolink.php?email=redacted@abuse.ionos.com,80,22,19,30,0,5,0,0,4,1,1,0,4,63,13,0,0,1,-1,-1,-1,N/A,-1,-1,CONN_FAILED,N/A,N/A,0
1,https://www.eswc-conferences.org,32,24,0,0,0,2,1,0,2,0,0,0,0,26,6,0,0,1,-1,-1,-1,N/A,-1,-1,SSL_ERROR,N/A,N/A,0
1,https://www.bellecose.com,25,17,0,0,0,2,0,0,2,0,0,0,0,20,5,0,0,1,-1,-1,-1,N/A,-1,-1,SSL_ERROR,N/A,N/A,0
1,https://www.crayaction.be,25,17,0,0,0,2,0,0,2,0,0,0,0,20,5,0,0,1,-1,-1,-1,N/A,-1,-1,SSL_ERROR,N/A,N/A,0
1,https://www.ciena.com,21,13,0,0,0,2,0,0,2,0,0,0,0,16,5,0,0,1,-1,-1,-1,N/A,-1,-1,SSL_ERROR,N/A,N/A,0
0,https://bancasantafear.repl.co/,31,22,1,0,0,2,0,0,3,0,0,0,0,25,6,0,0,1,-1,-1,-1,N/A,-1,-1,CONN_FAILED,N/A,N/A,0
1,https://www.fullcontext.org,27,19,0,0,0,2,0,0,2,0,0,0,0,22,5,0,0,1,-1,-1,-1,N/A,-1,-1,SSL_ERROR,N/A,N/A,0
1,https://www.3keylogic.com/comments/feed/,40,17,15,0,0,2,0,0,5,0,0,0,1,31,8,0,0,1,-1,-1,-1,N/A,-1,-1,SSL_ERROR,N/A,N/A,0
0,http://www.dyndns.com,21,14,0,0,0,2,0,0,2,0,0,0,0,16,5,0,1,0,-1,-1,-1,N/A,-1,-1,SSL_ERROR,N/A,N/A,0
1,https://www.getmailbird.com,27,19,0,0,0,2,0,0,2,0,0,0,0,22,5,0,0,1,-1,-1,-1,N/A,-1,-1,SSL_ERROR,N/A,N/A,0
1,https://www.generativeart.com,29,21,0,0,0,2,0,0,2,0,0,0,0,24,5,0,0,1,-1,-1,-1,N/A,-1,-1,SSL_ERROR,N/A,N/A,0
1,https://www.lensaindonesia.com,30,22,0,0,0,2,0,0,2,0,0,0,0,25,5,0,0,1,-1,-1,-1,N/A,-1,-1,SSL_ERROR,N/A,N/A,0
0,http://www.errorfeedback.com,28,21,0,0,0,2,0,0,2,0,0,0,0,23,5,0,1,0,-1,-1,-1,N/A,-1,-1,CONN_FAILED,N/A,N/A,0
0,https://ipfs.io/ipfs/bafybeiazpjy3mxuncv2bf3m6fjnb7d26gfolnrmxdw3o3giozy7a3mouui/secretpage5_office566.html,107,7,92,0,0,2,0,1,5,0,0,0,15,83,9,0,0,1,-1,-1,-1,N/A,-1,-1,SSL_ERROR,N/A,N/A,0
0,https://institutoaxioma.com.ar/wp-content/languages/plugins/30/redirect-new.php,79,22,49,0,0,3,2,0,7,0,0,0,2,64,13,0,0,1,-1,-1,-1,N/A,-1,-1,SSL_ERROR,N/A,N/A,0
1,https://www.mobileactive.org,28,20,0,0,0,2,0,0,2,0,0,0,0,23,5,0,0,1,-1,-1,-1,N/A,-1,-1,SSL_ERROR,N/A,N/A,0
1,https://www.wikireviews.com,27,19,0,0,0,2,0,0,2,0,0,0,0,22,5,0,0,1,-1,-1,-1,N/A,-1,-1,SSL_ERROR,N/A,N/A,0
1,https://www.salkschool.org,26,18,0,0,0,2,0,0,2,0,0,0,0,21,5,0,0,1,-1,-1,-1,N/A,-1,-1,SSL_ERROR,N/A,N/A,0
1,https://www.amerikaventure.com,30,22,0,0,0,2,0,0,2,0,0,0,0,25,5,0,0,1,-1,-1,-1,N/A,-1,-1,SSL_ERROR,N/A,N/A,0
0,http://www.mailer-daemon.org,28,21,0,0,0,2,1,0,2,0,0,0,0,22,6,0,1,0,-1,-1,-1,N/A,-1,-1,SSL_ERROR,N/A,N/A,0
0,https://admiredimpishtranslation.faceflorban.repl.co/,53,44,1,0,0,3,0,0,3,0,0,0,0,46,7,0,0,1,-1,-1,-1,N/A,-1,-1,CONN_FAILED,N/A,N/A,0
1,https://www.cartime.co.uk/finance,33,17,8,0,0,3,0,0,3,0,0,0,0,26,7,0,0,1,-1,-1,-1,N/A,-1,-1,SSL_ERROR,N/A,N/A,0
1,https://www.lang-bau.at/wohnbau/,32,15,9,0,0,2,1,0,4,0,0,0,0,24,8,0,0,1,-1,-1,-1,N/A,-1,-1,SSL_ERROR,N/A,N/A,0
1,https://www.mein-schoener-garten.de,35,27,0,0,0,2,2,0,2,0,0,0,0,28,7,0,0,1,-1,-1,-1,N/A,-1,-1,SSL_ERROR,N/A,N/A,0
1,https://www.womensmedicalofclovis.com/survey.html,49,29,12,0,0,3,0,0,3,0,0,0,0,42,7,0,0,1,-1,-1,-1,N/A,-1,-1,SSL_ERROR,N/A,N/A,0
1,https://www.estories.com,24,16,0,0,0,2,0,0,2,0,0,0,0,19,5,0,0,1,-1,-1,-1,N/A,-1,-1,SSL_ERROR,N/A,N/A,0
0,https://mail.deliverylifesupport.com/public/hc4it7u1ipvu6trmnxrbinml1qz8nnyl,76,28,40,0,0,2,0,0,4,0,0,0,6,63,7,0,0,1,-1,-1,-1,N/A,-1,-1,CONN_FAILED,N/A,N/A,0
0,https://thirdmagnificentoptimization-1--continuingpric.repl.co/,63,54,1,0,0,2,3,0,3,0,0,0,1,53,9,0,0,1,-1,-1,-1,N/A,-1,-1,CONN_FAILED,N/A,N/A,0
1,https://www.printrobo.co.kr,27,19,0,0,0,3,0,0,2,0,0,0,0,21,6,0,0,1,-1,-1,-1,N/A,-1,-1,SSL_ERROR,N/A,N/A,0
1,https://www.quenchkit.com,25,17,0,0,0,2,0,0,2,0,0,0,0,20,5,0,0,1,-1,-1,-1,N/A,-1,-1,SSL_ERROR,N/A,N/A,0
0,http://u1136566c5z.ha004.t.justns.ru/GovCERTch/750683b88a1969a320d80d01d92c56a2/,80,29,44,0,0,4,0,0,5,0,0,0,35,35,10,0,1,0,-1,-1,-1,N/A,-1,-1,CONN_FAILED,N/A,N/A,0
1,https://www.ajmorganeyewear.com,31,23,0,0,0,2,0,0,2,0,0,0,0,26,5,0,0,1,-1,-1,-1,N/A,-1,-1,SSL_ERROR,N/A,N/A,0
0,https://webmail-104386.weeblysite.com/,38,29,1,0,0,2,1,0,3,0,0,0,6,25,7,0,0,1,-1,-1,-1,N/A,-1,-1,SSL_ERROR,N/A,N/A,0
1,https://www.the-foldie.com,26,18,0,0,0,2,1,0,2,0,0,0,0,20,6,0,0,1,-1,-1,-1,N/A,-1,-1,SSL_ERROR,N/A,N/A,0
1,https://www.immortalperformances.org,36,28,0,0,0,2,0,0,2,0,0,0,0,31,5,0,0,1,-1,-1,-1,N/A,-1,-1,SSL_ERROR,N/A,N/A,0
0,https://storageapi.fleek.co/b7f72a11-d828-4628-9bf5-9453e9bba036-bucket/0365/7765387427376283982.html,101,19,74,0,0,3,5,0,5,0,0,0,45,42,14,0,0,1,-1,-1,-1,N/A,-1,-1,SSL_ERROR,N/A,N/A,0
0,http://hunkataiwansupll.liferetarindh.online/,45,37,1,0,0,2,0,0,3,0,0,0,0,39,6,0,1,0,-1,-1,-1,N/A,-1,-1,CONN_FAILED,N/A,N/A,0
1,https://www.mcqdb.com,21,13,0,0,0,2,0,0,2,0,0,0,0,16,5,0,0,1,-1,-1,-1,N/A,-1,-1,SSL_ERROR,N/A,N/A,0
0,https://which0x0057.web.app/,28,19,1,0,0,2,0,0,3,0,0,0,5,17,6,0,0,1,-1,-1,-1,N/A,-1,-1,SSL_ERROR,N/A,N/A,0
0,http://www.gulliver.cl,22,15,0,0,0,2,0,0,2,0,0,0,0,17,5,0,1,0,-1,-1,-1,N/A,-1,-1,SSL_ERROR,N/A,N/A,0
1,https://www.bubbleteaology.com,30,22,0,0,0,2,0,0,2,0,0,0,0,25,5,0,0,1,-1,-1,-1,N/A,-1,-1,SSL_ERROR,N/A,N/A,0
0,https://examwatch.website/service/,34,17,9,0,0,1,0,0,4,0,0,0,0,28,6,0,0,1,-1,-1,-1,N/A,-1,-1,CONN_FAILED,N/A,N/A,0
